Timestamp(ms),Current(uA)
38815.48,379.443
38815.49,380.786
38815.5,379.443
38815.51,380.338
38815.52,380.786
38815.53,379.443
38815.54,379.891
38815.55,378.995
38815.56,380.338
38815.57,382.129
38815.58,382.577
38815.59,380.338
38815.6,378.100
38815.61,379.443
38815.62,382.577
38815.63,384.368
38815.64,382.577
38815.65,381.234
38815.66,379.443
38815.67,379.443
38815.68,381.682
38815.69,380.338
38815.7,378.995
38815.71,381.234
38815.72,382.577
38815.73,381.234
38815.74,381.682
38815.75,385.264
38815.76,383.025
38815.77,385.712
38815.78,384.816
38815.79,387.504
38815.8,390.639
38815.81,388.399
38815.82,389.295
38815.83,387.504
38815.84,384.816
38815.85,385.264
38815.86,386.160
38815.87,390.639
38815.88,392.432
38815.89,389.743
38815.9,391.984
38815.91,394.672
38815.92,395.121
38815.93,393.776
38815.94,391.984
38815.95,388.399
38815.96,388.399
38815.97,389.295
38815.98,389.743
38815.99,388.399
38816,387.504
38816.01,384.816
38816.02,383.025
38816.03,381.234
38816.04,385.264
38816.05,385.264
38816.06,381.234
38816.07,378.548
38816.08,374.967
38816.09,372.282
38816.1,372.282
38816.11,374.520
38816.12,374.072
38816.13,373.177
38816.14,370.940
38816.15,372.730
38816.16,375.862
38816.17,376.310
38816.18,379.443
38816.19,380.338
38816.2,377.205
38816.21,375.862
38816.22,374.072
38816.23,371.835
38816.24,372.282
38816.25,371.835
38816.26,371.835
38816.27,373.625
38816.28,374.520
38816.29,376.757
38816.3,377.205
38816.31,378.100
38816.32,380.338
38816.33,381.234
38816.34,381.234
38816.35,381.682
38816.36,382.577
38816.37,386.608
38816.38,383.025
38816.39,385.712
38816.4,386.608
38816.41,389.743
38816.42,395.121
38816.43,397.362
38816.44,397.810
38816.45,395.569
38816.46,396.017
38816.47,394.672
38816.48,394.224
38816.49,396.914
38816.5,402.294
38816.51,403.191
38816.52,404.087
38816.53,402.742
38816.54,404.087
38816.55,404.087
38816.56,399.155
38816.57,396.914
38816.58,392.880
38816.59,388.847
38816.6,387.504
38816.61,387.504
38816.62,386.608
38816.63,386.608
38816.64,385.264
38816.65,383.025
38816.66,380.338
38816.67,378.100
38816.68,374.967
38816.69,373.625
38816.7,370.940
38816.71,367.361
38816.72,362.889
38816.73,361.548
38816.74,361.995
38816.75,361.101
38816.76,359.313
38816.77,356.631
38816.78,357.525
38816.79,357.078
38816.8,357.972
38816.81,357.972
38816.82,354.844
38816.83,351.716
38816.84,349.036
38816.85,349.036
38816.86,354.844
38816.87,361.995
38816.88,362.889
38816.89,358.866
38816.9,362.889
38816.91,362.889
38816.92,363.336
38816.93,363.336
38816.94,364.678
38816.95,364.231
38816.96,365.125
38816.97,366.467
38816.98,367.361
38816.99,369.150
38817,373.177
38817.01,379.443
38817.02,383.025
38817.03,384.816
38817.04,383.473
38817.05,381.234
38817.06,382.577
38817.07,383.920
38817.08,385.712
38817.09,386.608
38817.1,388.399
38817.11,391.536
38817.12,398.707
38817.13,402.294
38817.14,404.984
38817.15,404.984
38817.16,404.536
38817.17,403.639
38817.18,406.779
38817.19,409.022
38817.2,412.163
38817.21,412.612
38817.22,413.509
38817.23,415.753
38817.24,414.856
38817.25,413.509
38817.26,416.202
38817.27,412.612
38817.28,410.368
38817.29,411.714
38817.3,409.470
38817.31,407.227
38817.32,408.125
38817.33,405.433
38817.34,404.984
38817.35,404.087
38817.36,400.500
38817.37,399.603
38817.38,395.569
38817.39,392.432
38817.4,388.847
38817.41,388.847
38817.42,384.816
38817.43,384.816
38817.44,386.160
38817.45,382.129
38817.46,377.205
38817.47,373.625
38817.48,372.730
38817.49,370.940
38817.5,371.387
38817.51,371.387
38817.52,374.967
38817.53,376.757
38817.54,376.310
38817.55,372.730
38817.56,370.045
38817.57,366.020
38817.58,364.678
38817.59,363.336
38817.6,363.784
38817.61,364.678
38817.62,364.231
38817.63,365.572
38817.64,364.678
38817.65,365.572
38817.66,367.809
38817.67,365.572
38817.68,364.678
38817.69,366.467
38817.7,370.493
38817.71,370.493
38817.72,371.835
38817.73,373.177
38817.74,373.177
38817.75,374.520
38817.76,373.625
38817.77,377.205
38817.78,378.100
38817.79,378.995
38817.8,380.338
38817.81,381.234
38817.82,384.368
38817.83,384.816
38817.84,385.264
38817.85,391.087
38817.86,394.672
38817.87,397.362
38817.88,397.362
38817.89,397.810
38817.9,395.569
38817.91,396.465
38817.92,395.121
38817.93,394.224
38817.94,392.880
38817.95,391.984
38817.96,391.536
38817.97,391.984
38817.98,392.432
38817.99,390.191
38818,390.191
38818.01,390.191
38818.02,388.847
38818.03,388.399
38818.04,389.295
38818.05,387.951
38818.06,384.368
38818.07,380.338
38818.08,377.205
38818.09,376.310
38818.1,376.310
38818.11,375.415
38818.12,373.177
38818.13,371.387
38818.14,370.045
38818.15,372.282
38818.16,372.730
38818.17,372.282
38818.18,371.835
38818.19,371.835
38818.2,368.703
38818.21,368.256
38818.22,365.572
38818.23,366.020
38818.24,365.572
38818.25,363.336
38818.26,361.548
38818.27,360.207
38818.28,358.866
38818.29,356.184
38818.3,352.610
38818.31,352.610
38818.32,352.610
38818.33,353.950
38818.34,353.950
38818.35,357.525
38818.36,357.078
38818.37,357.525
38818.38,359.760
38818.39,355.737
38818.4,358.419
38818.41,356.184
38818.42,357.078
38818.43,356.631
38818.44,357.078
38818.45,358.866
38818.46,359.760
38818.47,361.548
38818.48,363.336
38818.49,363.336
38818.5,365.125
38818.51,369.150
38818.52,367.809
38818.53,370.045
38818.54,368.703
38818.55,368.703
38818.56,372.282
38818.57,376.310
38818.58,377.205
38818.59,379.443
38818.6,382.129
38818.61,380.786
38818.62,381.234
38818.63,381.682
38818.64,383.473
38818.65,383.025
38818.66,383.025
38818.67,383.025
38818.68,383.025
38818.69,385.264
38818.7,384.368
38818.71,385.712
38818.72,391.984
38818.73,391.984
38818.74,391.984
38818.75,388.399
38818.76,388.399
38818.77,390.191
38818.78,390.639
38818.79,389.295
38818.8,387.951
38818.81,385.264
38818.82,383.473
38818.83,384.368
38818.84,383.920
38818.85,383.920
38818.86,380.786
38818.87,380.338
38818.88,380.338
38818.89,379.443
38818.9,379.443
38818.91,378.548
38818.92,378.548
38818.93,377.652
38818.94,377.652
38818.95,377.652
38818.96,379.443
38818.97,378.548
38818.98,379.443
38818.99,380.338
38819,378.995
38819.01,378.995
38819.02,378.995
38819.03,382.577
38819.04,383.473
38819.05,379.891
38819.06,377.652
38819.07,378.100
38819.08,375.862
38819.09,374.967
38819.1,374.520
38819.11,374.072
38819.12,373.177
38819.13,374.072
38819.14,376.757
38819.15,378.548
38819.16,376.757
38819.17,378.100
38819.18,378.100
38819.19,378.548
38819.2,379.443
38819.21,381.682
38819.22,381.234
38819.23,385.264
38819.24,385.264
38819.25,385.712
38819.26,383.920
38819.27,383.473
38819.28,385.264
38819.29,387.504
38819.3,387.056
38819.31,390.639
38819.32,391.536
38819.33,387.056
38819.34,385.264
38819.35,383.025
38819.36,382.577
38819.37,385.264
38819.38,383.920
38819.39,387.504
38819.4,387.056
38819.41,391.536
38819.42,394.672
38819.43,396.017
38819.44,394.672
38819.45,395.121
38819.46,393.776
38819.47,397.810
38819.48,390.191
38819.49,391.984
38819.5,392.880
38819.51,395.569
38819.52,396.465
38819.53,397.362
38819.54,398.258
38819.55,397.362
38819.56,396.017
38819.57,393.776
38819.58,391.984
38819.59,390.191
38819.6,392.432
38819.61,388.399
38819.62,387.951
38819.63,389.743
38819.64,390.191
38819.65,388.399
38819.66,388.399
38819.67,389.743
38819.68,386.608
38819.69,381.234
38819.7,379.891
38819.71,378.548
38819.72,375.415
38819.73,376.757
38819.74,378.548
38819.75,378.548
38819.76,379.891
38819.77,378.100
38819.78,379.891
38819.79,378.548
38819.8,376.757
38819.81,374.967
38819.82,376.310
38819.83,375.415
38819.84,374.072
38819.85,375.415
38819.86,375.862
38819.87,376.310
38819.88,377.652
38819.89,375.862
38819.9,376.310
38819.91,372.282
38819.92,373.625
38819.93,370.045
38819.94,369.150
38819.95,368.703
38819.96,369.150
38819.97,369.150
38819.98,373.177
38819.99,370.940
38820,372.282
38820.01,370.493
38820.02,371.835
38820.03,374.072
38820.04,374.520
38820.05,375.862
38820.06,371.835
38820.07,372.730
38820.08,372.730
38820.09,375.415
38820.1,374.072
38820.11,372.282
38820.12,373.625
38820.13,371.835
38820.14,370.045
38820.15,366.914
38820.16,370.940
38820.17,372.282
38820.18,373.177
38820.19,372.282
38820.2,370.493
38820.21,376.310
38820.22,374.520
38820.23,373.177
38820.24,373.177
38820.25,372.730
38820.26,372.282
38820.27,371.387
38820.28,373.625
38820.29,377.205
38820.3,381.682
38820.31,383.473
38820.32,384.816
38820.33,383.025
38820.34,382.129
38820.35,382.129
38820.36,381.234
38820.37,380.338
38820.38,381.234
38820.39,383.025
38820.4,381.234
38820.41,384.816
38820.42,383.920
38820.43,383.025
38820.44,387.056
38820.45,390.191
38820.46,393.776
38820.47,396.914
38820.48,398.258
38820.49,398.707
38820.5,397.810
38820.51,397.362
38820.52,397.810
38820.53,401.397
38820.54,404.536
38820.55,408.573
38820.56,409.470
38820.57,411.714
38820.58,414.407
38820.59,412.612
38820.6,409.022
38820.61,410.368
38820.62,408.125
38820.63,406.330
38820.64,409.470
38820.65,410.368
38820.66,408.573
38820.67,406.330
38820.68,400.948
38820.69,400.052
38820.7,399.155
38820.71,396.914
38820.72,396.017
38820.73,394.224
38820.74,391.536
38820.75,390.639
38820.76,388.399
38820.77,385.264
38820.78,383.473
38820.79,379.891
38820.8,381.234
38820.81,382.577
38820.82,381.682
38820.83,378.100
38820.84,373.177
38820.85,369.598
38820.86,372.730
38820.87,372.282
38820.88,371.835
38820.89,370.940
38820.9,369.150
38820.91,367.361
38820.92,364.678
38820.93,363.336
38820.94,361.548
38820.95,361.548
38820.96,361.995
38820.97,363.784
38820.98,365.125
38820.99,364.678
38821,366.467
38821.01,363.336
38821.02,363.784
38821.03,363.336
38821.04,365.572
38821.05,366.020
38821.06,367.361
38821.07,365.125
38821.08,364.231
38821.09,365.572
38821.1,365.125
38821.11,365.125
38821.12,366.914
38821.13,368.256
38821.14,369.150
38821.15,370.940
38821.16,371.387
38821.17,371.835
38821.18,371.387
38821.19,373.625
38821.2,374.520
38821.21,376.757
38821.22,374.072
38821.23,372.730
38821.24,374.520
38821.25,378.100
38821.26,377.652
38821.27,375.862
38821.28,375.862
38821.29,377.652
38821.3,378.548
38821.31,377.652
38821.32,380.338
38821.33,380.338
38821.34,380.338
38821.35,380.338
38821.36,381.234
38821.37,380.786
38821.38,382.129
38821.39,383.920
38821.4,382.577
38821.41,383.025
38821.42,382.577
38821.43,383.025
38821.44,385.712
38821.45,388.399
38821.46,387.951
38821.47,389.295
38821.48,383.473
38821.49,379.891
38821.5,379.891
38821.51,380.338
38821.52,383.473
38821.53,382.577
38821.54,380.786
38821.55,378.548
38821.56,381.682
38821.57,378.548
38821.58,380.338
38821.59,380.338
38821.6,380.786
38821.61,380.786
38821.62,381.234
38821.63,381.234
38821.64,382.129
38821.65,383.025
38821.66,382.129
38821.67,380.338
38821.68,378.548
38821.69,377.652
38821.7,378.995
38821.71,377.652
38821.72,374.520
38821.73,373.625
38821.74,370.940
38821.75,373.625
38821.76,373.177
38821.77,370.940
38821.78,366.467
38821.79,365.572
38821.8,366.914
38821.81,370.493
38821.82,373.177
38821.83,373.625
38821.84,374.072
38821.85,376.310
38821.86,374.520
38821.87,372.282
38821.88,373.625
38821.89,372.282
38821.9,373.625
38821.91,374.072
38821.92,373.625
38821.93,373.625
38821.94,371.387
38821.95,370.940
38821.96,371.835
38821.97,372.282
38821.98,371.387
38821.99,374.072
38822,374.072
38822.01,374.072
38822.02,375.862
38822.03,381.682
38822.04,382.129
38822.05,380.786
38822.06,379.891
38822.07,377.652
38822.08,376.757
38822.09,378.548
38822.1,376.757
38822.11,376.310
38822.12,374.967
38822.13,376.310
38822.14,379.443
38822.15,383.025
38822.16,391.536
38822.17,391.087
38822.18,390.191
38822.19,386.608
38822.2,385.264
38822.21,382.577
38822.22,378.548
38822.23,379.891
38822.24,378.995
38822.25,378.548
38822.26,378.995
38822.27,379.891
38822.28,379.443
38822.29,378.548
38822.3,380.786
38822.31,379.443
38822.32,378.548
38822.33,381.234
38822.34,382.129
38822.35,379.891
38822.36,377.652
38822.37,376.310
38822.38,378.995
38822.39,382.129
38822.4,380.786
38822.41,379.891
38822.42,378.100
38822.43,379.443
38822.44,380.338
38822.45,379.891
38822.46,379.443
38822.47,381.682
38822.48,379.443
38822.49,377.205
38822.5,377.652
38822.51,379.443
38822.52,383.025
38822.53,383.025
38822.54,383.025
38822.55,383.473
38822.56,384.368
38822.57,384.816
38822.58,387.951
38822.59,387.951
38822.6,385.264
38822.61,383.025
38822.62,380.786
38822.63,378.548
38822.64,377.652
38822.65,380.786
38822.66,379.891
38822.67,378.100
38822.68,378.548
38822.69,380.786
38822.7,378.100
38822.71,377.652
38822.72,373.625
38822.73,373.177
38822.74,372.730
38822.75,369.598
38822.76,369.598
38822.77,370.940
38822.78,374.520
38822.79,375.415
38822.8,375.862
38822.81,376.757
38822.82,375.415
38822.83,373.177
38822.84,370.493
38822.85,372.282
38822.86,372.282
38822.87,373.177
38822.88,374.072
38822.89,375.415
38822.9,374.520
38822.91,371.835
38822.92,370.940
38822.93,374.072
38822.94,375.862
38822.95,377.205
38822.96,380.338
38822.97,381.682
38822.98,381.682
38822.99,382.129
38823,386.608
38823.01,387.056
38823.02,389.295
38823.03,393.328
38823.04,394.224
38823.05,394.224
38823.06,393.328
38823.07,391.984
38823.08,390.639
38823.09,391.536
38823.1,392.880
38823.11,396.914
38823.12,397.810
38823.13,397.810
38823.14,396.914
38823.15,395.121
38823.16,400.948
38823.17,403.191
38823.18,403.191
38823.19,398.258
38823.2,395.569
38823.21,391.984
38823.22,390.639
38823.23,390.191
38823.24,390.191
38823.25,390.639
38823.26,388.399
38823.27,387.951
38823.28,390.639
38823.29,392.432
38823.3,396.017
38823.31,396.465
38823.32,394.224
38823.33,393.328
38823.34,396.017
38823.35,395.121
38823.36,396.914
38823.37,396.017
38823.38,391.984
38823.39,389.295
38823.4,387.951
38823.41,387.056
38823.42,388.399
38823.43,386.608
38823.44,387.951
38823.45,388.847
38823.46,387.504
38823.47,386.160
38823.48,385.264
38823.49,383.025
38823.5,385.264
38823.51,384.368
38823.52,382.577
38823.53,378.995
38823.54,383.473
38823.55,383.473
38823.56,385.264
38823.57,384.816
38823.58,379.891
38823.59,378.995
38823.6,376.310
38823.61,373.177
38823.62,375.415
38823.63,375.862
38823.64,373.177
38823.65,372.282
38823.66,370.940
38823.67,371.835
38823.68,375.415
38823.69,374.072
38823.7,370.940
38823.71,368.703
38823.72,365.572
38823.73,366.467
38823.74,367.361
38823.75,365.125
38823.76,362.889
38823.77,361.101
38823.78,358.419
38823.79,357.525
38823.8,354.397
38823.81,354.844
38823.82,354.844
38823.83,357.525
38823.84,358.419
38823.85,356.631
38823.86,355.290
38823.87,357.972
38823.88,356.631
38823.89,354.397
38823.9,355.290
38823.91,362.889
38823.92,366.467
38823.93,364.231
38823.94,369.150
38823.95,371.835
38823.96,372.282
38823.97,372.730
38823.98,371.835
38823.99,372.282
38824,378.100
38824.01,380.786
38824.02,383.025
38824.03,383.473
38824.04,385.264
38824.05,387.504
38824.06,390.639
38824.07,390.639
38824.08,387.951
38824.09,386.608
38824.1,387.951
38824.11,388.847
38824.12,389.743
38824.13,388.399
38824.14,391.536
38824.15,391.984
38824.16,392.432
38824.17,391.087
38824.18,393.328
38824.19,392.432
38824.2,393.328
38824.21,394.224
38824.22,394.672
38824.23,396.017
38824.24,396.465
38824.25,395.569
38824.26,397.810
38824.27,401.845
38824.28,404.984
38824.29,403.639
38824.3,404.984
38824.31,401.845
38824.32,403.191
38824.33,400.948
38824.34,397.362
38824.35,396.914
38824.36,397.362
38824.37,397.810
38824.38,399.603
38824.39,398.258
38824.4,399.603
38824.41,397.810
38824.42,396.017
38824.43,394.672
38824.44,395.569
38824.45,393.776
38824.46,391.984
38824.47,391.536
38824.48,390.191
38824.49,385.712
38824.5,384.368
38824.51,382.577
38824.52,383.920
38824.53,383.473
38824.54,383.025
38824.55,385.712
38824.56,387.056
38824.57,383.920
38824.58,380.786
38824.59,381.234
38824.6,382.577
38824.61,382.577
38824.62,380.786
38824.63,380.338
38824.64,381.234
38824.65,381.682
38824.66,382.129
38824.67,382.129
38824.68,381.682
38824.69,380.786
38824.7,382.577
38824.71,384.816
38824.72,388.399
38824.73,386.160
38824.74,387.056
38824.75,387.504
38824.76,387.951
38824.77,389.743
38824.78,390.639
38824.79,390.639
38824.8,389.295
38824.81,388.847
38824.82,388.399
38824.83,386.608
38824.84,386.160
38824.85,383.920
38824.86,382.129
38824.87,383.025
38824.88,386.160
38824.89,387.951
38824.9,388.847
38824.91,387.504
38824.92,386.160
38824.93,384.368
38824.94,380.786
38824.95,377.205
38824.96,374.072
38824.97,374.520
38824.98,374.967
38824.99,374.520
38825,373.625
38825.01,370.940
38825.02,371.387
38825.03,368.256
38825.04,366.914
38825.05,363.784
38825.06,363.336
38825.07,365.572
38825.08,361.548
38825.09,363.336
38825.1,363.336
38825.11,363.784
38825.12,365.572
38825.13,365.125
38825.14,368.256
38825.15,368.703
38825.16,369.150
38825.17,369.150
38825.18,370.940
38825.19,372.730
38825.2,368.703
38825.21,368.256
38825.22,368.256
38825.23,371.387
38825.24,376.310
38825.25,378.995
38825.26,378.995
38825.27,378.548
38825.28,376.757
38825.29,377.205
38825.3,381.234
38825.31,383.473
38825.32,385.264
38825.33,383.920
38825.34,383.473
38825.35,383.920
38825.36,383.920
38825.37,383.025
38825.38,381.234
38825.39,381.234
38825.4,379.891
38825.41,381.234
38825.42,381.234
38825.43,381.234
38825.44,383.025
38825.45,385.712
38825.46,383.473
38825.47,385.712
38825.48,383.025
38825.49,380.786
38825.5,380.338
38825.51,382.129
38825.52,382.577
38825.53,382.577
38825.54,381.234
38825.55,385.712
38825.56,384.368
38825.57,384.816
38825.58,384.816
38825.59,385.712
38825.6,385.712
38825.61,385.264
38825.62,382.577
38825.63,381.234
38825.64,380.786
38825.65,379.443
38825.66,379.891
38825.67,377.652
38825.68,377.205
38825.69,375.862
38825.7,374.072
38825.71,373.177
38825.72,371.387
38825.73,370.493
38825.74,369.150
38825.75,368.256
38825.76,363.336
38825.77,363.784
38825.78,364.231
38825.79,366.020
38825.8,364.678
38825.81,365.572
38825.82,364.678
38825.83,363.784
38825.84,362.889
38825.85,362.889
38825.86,359.760
38825.87,361.101
38825.88,360.207
38825.89,361.995
38825.9,364.678
38825.91,364.231
38825.92,368.256
38825.93,368.703
38825.94,369.598
38825.95,369.598
38825.96,373.177
38825.97,375.415
38825.98,374.072
38825.99,372.282
38826,374.520
38826.01,373.625
38826.02,373.625
38826.03,375.415
38826.04,379.891
38826.05,381.234
38826.06,382.577
38826.07,382.577
38826.08,383.473
38826.09,385.264
38826.1,383.473
38826.11,383.473
38826.12,383.920
38826.13,385.712
38826.14,385.264
38826.15,386.608
38826.16,390.191
38826.17,393.776
38826.18,394.224
38826.19,391.984
38826.2,393.328
38826.21,396.465
38826.22,400.500
38826.23,403.191
38826.24,401.845
38826.25,404.984
38826.26,404.536
38826.27,410.817
38826.28,410.817
38826.29,408.125
38826.3,407.676
38826.31,404.536
38826.32,403.191
38826.33,405.433
38826.34,406.330
38826.35,404.536
38826.36,404.536
38826.37,406.779
38826.38,404.536
38826.39,404.984
38826.4,404.536
38826.41,399.603
38826.42,395.569
38826.43,394.672
38826.44,393.776
38826.45,396.017
38826.46,397.362
38826.47,396.465
38826.48,395.569
38826.49,396.017
38826.5,395.121
38826.51,391.536
38826.52,391.536
38826.53,387.056
38826.54,383.920
38826.55,382.577
38826.56,379.891
38826.57,378.100
38826.58,376.310
38826.59,372.730
38826.6,370.493
38826.61,365.125
38826.62,364.231
38826.63,364.678
38826.64,363.336
38826.65,361.548
38826.66,361.548
38826.67,363.336
38826.68,364.678
38826.69,364.678
38826.7,364.231
38826.71,363.336
38826.72,361.995
38826.73,359.313
38826.74,357.525
38826.75,352.610
38826.76,354.397
38826.77,357.525
38826.78,360.654
38826.79,361.548
38826.8,366.020
38826.81,367.809
38826.82,370.940
38826.83,368.703
38826.84,371.387
38826.85,370.493
38826.86,368.703
38826.87,366.020
38826.88,366.020
38826.89,369.598
38826.9,374.520
38826.91,376.310
38826.92,378.100
38826.93,380.786
38826.94,379.891
38826.95,378.995
38826.96,380.786
38826.97,383.920
38826.98,387.056
38826.99,390.191
38827,390.639
38827.01,389.295
38827.02,390.191
38827.03,394.224
38827.04,393.776
38827.05,390.639
38827.06,391.536
38827.07,390.191
38827.08,391.087
38827.09,390.191
38827.1,390.639
38827.11,390.191
38827.12,389.295
38827.13,387.504
38827.14,390.639
38827.15,390.639
38827.16,390.639
38827.17,388.399
38827.18,389.743
38827.19,389.743
38827.2,390.639
38827.21,389.295
38827.22,383.920
38827.23,382.577
38827.24,381.682
38827.25,381.234
38827.26,381.682
38827.27,383.473
38827.28,381.682
38827.29,381.234
38827.3,380.338
38827.31,378.548
38827.32,377.652
38827.33,377.652
38827.34,378.100
38827.35,375.862
38827.36,375.415
38827.37,374.520
38827.38,372.282
38827.39,370.940
38827.4,368.703
38827.41,366.914
38827.42,367.361
38827.43,369.150
38827.44,371.387
38827.45,370.045
38827.46,368.256
38827.47,368.256
38827.48,370.493
38827.49,370.493
38827.5,370.045
38827.51,370.045
38827.52,370.940
38827.53,371.387
38827.54,368.703
38827.55,370.045
38827.56,369.150
38827.57,366.914
38827.58,367.361
38827.59,369.150
38827.6,369.598
38827.61,371.387
38827.62,375.862
38827.63,376.310
38827.64,373.625
38827.65,374.072
38827.66,372.730
38827.67,373.177
38827.68,374.072
38827.69,374.520
38827.7,374.520
38827.71,373.625
38827.72,375.415
38827.73,377.205
38827.74,376.310
38827.75,376.310
38827.76,375.415
38827.77,376.757
38827.78,377.205
38827.79,383.473
38827.8,382.577
38827.81,381.234
38827.82,381.682
38827.83,379.443
38827.84,379.443
38827.85,381.682
38827.86,381.682
38827.87,382.577
38827.88,381.682
38827.89,382.129
38827.9,381.234
38827.91,379.891
38827.92,379.443
38827.93,378.100
38827.94,380.338
38827.95,378.995
38827.96,381.234
38827.97,386.160
38827.98,388.399
38827.99,390.639
38828,388.399
38828.01,387.951
38828.02,388.847
38828.03,390.639
38828.04,390.191
38828.05,389.295
38828.06,389.295
38828.07,387.056
38828.08,386.608
38828.09,390.639
38828.1,393.776
38828.11,396.465
38828.12,395.569
38828.13,393.776
38828.14,390.191
38828.15,388.847
38828.16,389.295
38828.17,390.639
38828.18,393.328
38828.19,392.880
38828.2,392.880
38828.21,391.984
38828.22,390.639
38828.23,391.984
38828.24,390.191
38828.25,389.295
38828.26,388.399
38828.27,385.712
38828.28,384.816
38828.29,388.399
38828.3,388.399
38828.31,387.504
38828.32,384.816
38828.33,387.056
38828.34,383.025
38828.35,381.682
38828.36,381.682
38828.37,380.786
38828.38,381.682
38828.39,383.025
38828.4,382.129
38828.41,377.652
38828.42,375.862
38828.43,373.177
38828.44,372.282
38828.45,372.730
38828.46,372.282
38828.47,372.282
38828.48,371.835
38828.49,368.703
38828.5,365.125
38828.51,364.678
38828.52,365.125
38828.53,363.784
38828.54,361.101
38828.55,361.101
38828.56,359.760
38828.57,359.760
38828.58,358.866
38828.59,362.889
38828.6,361.995
38828.61,361.995
38828.62,361.548
38828.63,359.313
38828.64,364.678
38828.65,367.809
38828.66,367.361
38828.67,368.703
38828.68,370.493
38828.69,372.282
38828.7,375.415
38828.71,376.310
38828.72,377.652
38828.73,381.234
38828.74,380.338
38828.75,381.682
38828.76,383.473
38828.77,385.264
38828.78,387.056
38828.79,384.368
38828.8,385.264
38828.81,384.816
38828.82,383.025
38828.83,384.368
38828.84,387.951
38828.85,391.984
38828.86,390.639
38828.87,390.639
38828.88,390.639
38828.89,391.984
38828.9,392.432
38828.91,390.191
38828.92,390.191
38828.93,389.295
38828.94,389.743
38828.95,387.504
38828.96,387.056
38828.97,386.608
38828.98,386.160
38828.99,387.504
38829,387.504
38829.01,390.639
38829.02,388.847
38829.03,391.984
38829.04,391.984
38829.05,392.880
38829.06,393.328
38829.07,395.569
38829.08,396.465
38829.09,396.465
38829.1,397.810
38829.11,396.914
38829.12,396.017
38829.13,391.087
38829.14,388.399
38829.15,388.847
38829.16,391.087
38829.17,389.743
38829.18,388.399
38829.19,389.743
38829.2,391.087
38829.21,391.536
38829.22,387.056
38829.23,383.473
38829.24,381.682
38829.25,379.443
38829.26,381.682
38829.27,379.443
38829.28,382.577
38829.29,378.548
38829.3,375.862
38829.31,374.520
38829.32,369.598
38829.33,371.835
38829.34,369.598
38829.35,366.914
38829.36,366.467
38829.37,362.889
38829.38,361.995
38829.39,360.207
38829.4,360.207
38829.41,357.972
38829.42,356.631
38829.43,356.631
38829.44,355.290
38829.45,354.844
38829.46,354.397
38829.47,357.525
38829.48,357.078
38829.49,356.631
38829.5,358.866
38829.51,360.654
38829.52,357.972
38829.53,358.866
38829.54,359.313
38829.55,362.889
38829.56,366.020
38829.57,367.809
38829.58,368.256
38829.59,367.809
38829.6,371.835
38829.61,372.282
38829.62,374.072
38829.63,376.310
38829.64,376.310
38829.65,374.967
38829.66,377.652
38829.67,380.786
38829.68,383.473
38829.69,384.816
38829.7,384.368
38829.71,386.160
38829.72,391.536
38829.73,395.121
38829.74,395.121
38829.75,391.984
38829.76,389.295
38829.77,387.056
38829.78,389.295
38829.79,392.880
38829.8,394.224
38829.81,397.362
38829.82,394.224
38829.83,392.432
38829.84,390.639
38829.85,391.087
38829.86,392.432
38829.87,390.191
38829.88,389.743
38829.89,387.504
38829.9,383.920
38829.91,383.920
38829.92,383.473
38829.93,381.234
38829.94,382.577
38829.95,380.338
38829.96,380.338
38829.97,377.652
38829.98,374.520
38829.99,372.282
38830,370.045
38830.01,370.493
38830.02,371.835
38830.03,374.072
38830.04,374.072
38830.05,373.625
38830.06,371.835
38830.07,374.520
38830.08,376.310
38830.09,376.757
38830.1,378.100
38830.11,375.415
38830.12,375.862
38830.13,378.100
38830.14,378.548
38830.15,378.100
38830.16,375.415
38830.17,376.310
38830.18,375.415
38830.19,378.100
38830.2,376.757
38830.21,379.891
38830.22,383.473
38830.23,383.920
38830.24,387.056
38830.25,391.536
38830.26,389.295
38830.27,390.639
38830.28,386.608
38830.29,385.264
38830.3,385.264
38830.31,386.160
38830.32,390.191
38830.33,391.984
38830.34,395.121
38830.35,394.224
38830.36,396.017
38830.37,397.362
38830.38,398.707
38830.39,395.569
38830.4,394.672
38830.41,390.639
38830.42,391.087
38830.43,391.087
38830.44,393.328
38830.45,393.776
38830.46,395.569
38830.47,397.362
38830.48,393.776
38830.49,392.880
38830.5,392.432
38830.51,388.847
38830.52,387.056
38830.53,386.160
38830.54,386.608
38830.55,386.160
38830.56,387.056
38830.57,385.264
38830.58,383.920
38830.59,384.368
38830.6,387.056
38830.61,386.608
38830.62,383.920
38830.63,383.473
38830.64,380.786
38830.65,379.443
38830.66,377.652
38830.67,374.967
38830.68,371.835
38830.69,370.045
38830.7,372.282
38830.71,374.967
38830.72,375.415
38830.73,372.282
38830.74,370.493
38830.75,366.914
38830.76,365.125
38830.77,367.809
38830.78,370.940
38830.79,370.045
38830.8,371.835
38830.81,375.862
38830.82,380.786
38830.83,380.338
38830.84,381.234
38830.85,381.234
38830.86,379.443
38830.87,381.682
38830.88,383.473
38830.89,384.368
38830.9,383.920
38830.91,383.473
38830.92,384.816
38830.93,383.473
38830.94,384.816
38830.95,387.951
38830.96,391.087
38830.97,392.432
38830.98,392.432
38830.99,391.984
38831,394.224
38831.01,392.432
38831.02,390.191
38831.03,391.087
38831.04,390.191
